,Headline,1
3268,Timeline Of The Republican Party,1
3269,Timeline Of The U.S. Labor Movement,1
3270,Tinder Adds New ‘Super Like’ Feature,1
3271,Tinder Redesigns Gender Options,1
3272,Tinder Swipes Right On Big Changes,1
3273,Tips For Airing Grievances With Your Family,1
3274,Tips For Asking Someone On A Date,1
3275,Tips For Back-To-School Shopping,1
3276,Tips For Cleaning Your House,1
3277,Tips For Displaying Artwork In Your Home,1
3278,Tips For Getting Started On ‘Death Stranding’,1
3279,Tips For Getting Started On ‘Persona 5 Royal’,1
3280,Tips For Giving A Best Man Speech,1
3281,Tips For Handling Office Conflict,1
3282,Tips For Holiday Shopping On A Budget,1
3283,Tips For Interacting With Celebrities,1
3284,Tips For Keeping Jealousy Out Of Your Friendship,1
3285,Tips For Losing Weight,1
3286,Tips For Playing ‘Borderlands 3’,1
3287,Tips For Running A Clean Campaign,1
3288,Tips For Safely Carrying Large Sums Of Cash,1
3289,Tips For Securing Your Home,1
3290,Tips For Staying Civil While Debating Child Prisons,1
3291,Tips For Testifying Before Congress,1
3292,Tips For Treating A Bed Bug Infestation,1
3293,Tips For Winning Escape Rooms,1
3294,Tips For Writing A Research Paper,1
3295,Tips For Writing Your College Admissions Essay,1
3296,Tips​​ For​​ Getting​​ The ​​Most​​ Out​​ Of ​​Life,1
3297,To-Go Boxes We Left At Restaurants In 2015,1
3298,Tolstoy Adaptation Leads 2017 Tony Nominations,1
3299,Tom Brady Admits To Playing With Matt Ryan’s Chip On Shoulder,1
3300,Tom Brady Awakens From Week-Long Kombucha Bender To Discover He’s A Tampa Bay Buccaneer,1
3301,Tom Brady Feeling Guilty After Gorging Self On Full Order Of Kansas-City-Style Tap Water ,1
3302,Tom Hanks Recalls Arriving On ‘A Beautiful Day In The Neighborhood’ Set At Dawn For Grueling 6-Hour Cardigan-Application Process,1
3303,Tom Hiddleston Apologizes For Golden Globes Speech,1
3304,Tony Romo Realizes He Should Have Used Ability To Read Defenses Back When He Was Still Playing,1
3305,Top 10 Best Cities To Move To Today,1
3306,Top 10 College Preseason Football Teams,1
3307,Top 10 Spring Break Destinations,1
3308,Top 2014 Films Show Wide Diversity Gap,1
3309,Top 5 Uses Of Artificial Intelligence,1
3310,Top 9 Black Plague FAILS,1
3311,Top Agenda Items In Upcoming Democratic-Majority House,1
3312,Top Benefits Of Going Paperless,1
3313,Top Benefits Of Therapy,1
3314,Top Family Vacation Spots,1
3315,Top Films Of 2017,1
3316,Top Newsmakers Of 2016,1
3317,Top Quotes Of 2016,1
3318,Top Quotes Of 2017,1
3319,Top TV Shows Of 2015,1
3320,Top TV Shows Of 2016,1
3321,Top TV Shows Of 2018,1
3322,Top Tech Gadgets Of 2015,1
3323,Top Tech Gadgets Of 2016,1
3324,Top Television Shows Of 2017,1
3325,Top ​​Benefits ​​Of​​ Being ​​A​​ Risk-Taker,1
3326,Total Idiot Resorting To Tribalism Decades Before Climate Catastrophe Makes It Necessary,1
3327,Total Weirdo Leading Bracket Pool After Picking Teams She Analyzed And Predicted Would Beat The Others,1
3328,Touching Tribute: Nintendo Is Finally Adding A Grass-Type Pokémon Based On James Gandolfini,1
3329,Tour De France Postponed Until August,1
3330,Town Hall Audience Gives Amy Klobuchar Standing Ovation As She Lifts Chris Cuomo Up By Throat,1
3331,Toys ‘R’ Us Files For Bankruptcy,1
3332,Toys ‘R’ Us Prepares To Liquidate Business,1
3333,Tracking Trump Administration Turnover,1
3334,Trader Joe’s Fires Employee For Non-Genuine Smile,1
3335,Tragedy Mask Clearly Jealous Of Comedy Mask,1
3336,Trampoline Injuries On The Rise,1
3337,Trans Fat Ban Saving Lives,1
3338,Traveling Contortionist Excited To Get Off The Road And Finally Stop Living Inside Suitcase,1
3339,Treasure Chest Buried In Rocky Mountains Discovered,1
3340,Treasury Department Asking Public To Help Choose Woman On New $10 Bill,1
3341,Treasury Secretary Reneges On Plan To Put Harriet Tubman On $20 Bill,1
3342,"Treasury To Keep Hamilton, Remove Jackson From Currency",1
3343,Treat Yourself Right,1
3344,Treble Clef Honored With Lifetime Achievement Award During 62nd Annual Grammy Ceremony,1
3345,Tribeca Pulls Anti-Vaccine Film,1
3346,Triple Crown Won For First Time In 37 Years,1
3347,Troubling Study Finds Majority Of Americans Who Got It Aren’t Flaunting It,1
3348,Truffle Oil Embarrassed To Be Working With Low-Class Ingredients On Loaded Fries,1
3349,Trump Accuses Obama Of Wiretapping Him,1
3350,Trump Accuses Voters Of Meddling In Midterms,1
3351,Trump Administration Launches Human Rights Investigation Into Senate’s Harsh Treatment Of Mohammad Bin Salman,1
3352,Trump Administration Releases Best Case Scenario Projections For Coronavirus Where 8 Million Iranian People Die,1
3353,Trump Administration Revokes Obama-Era Fuel Standards,1
3354,Trump Administration Steps Up Attacks On Climate Science,1
3355,Trump Administration Urges Saudis To Stick To Killing Random Yemeni Civilians,1
3356,Trump Admits Obama Born In U.S.,1
3357,Trump Admits To Talking To Ukraine About Biden,1
3358,Trump Advises Americans Worried About Coronavirus To Just Get Doctor Who Always Tells Them They In Perfect Health,1
3359,Trump Aides Investigating Whistleblower Struggling To Identify Single Person In CIA With Moral Principles,1
3360,Trump Announces He’ll Pay Legal Fees Of Any Rally Attendee Who Beats Up Ted Cruz,1
3361,Trump Announces Plan To Replace Food Stamps With New Low-Income Foraging Program,1
3362,Trump Approval Drops 6 Points,1
3363,Trump Asks Why Kavanaugh Accuser Didn’t Just Immediately Request Hush Money,1
3364,Trump Assures Kurds There Will One Day Be Very Nice Tree Planted In D.C. Commemorating Their Deaths,1
3365,Trump Attempts To Ease Tensions With Jewish Community By Noting He Also Would've Murdered Christ,1
3366,Trump Authorizes Release Of Ukraine Call Memo,1
3367,Trump Backs Release Of Mueller Report,1
3368,Trump Base Celebrates President For Standing Up To Constitution,1
3369,Trump Blames China For Acting Too Late In Coordinating U.S. Coronavirus Response,1
3370,Trump Blasts Dr. Fauci Over Repeated Negative Remarks About Coronavirus,1
3371,Trump Blocks U.S. Ambassador From Testifying To Congress,1
3372,Trump Calls Democrats ‘Deranged’ In 6-Page Letter To Pelosi,1
3373,Trump Calls Off Talks With Taliban,1
3374,Trump Campaign Bans ‘Washington Post’ Coverage,1
3375,Trump Cancels Meeting With North Korea,1
3376,"Trump Cancels Military Parade, Citing Price",1
3377,Trump Cancels Sleep Disorder Screenings For Truckers,1
3378,Trump Casts Doubt On North Korea Summit,1
3379,Trump Claims Responsibility For Longest Black History Month In 4 Years,1
3380,Trump Claims Substantial Portions Of The U.S.-Mexico Laser Forcefield Have Already Been Built,1
3381,Trump Comforts Grieving War Widow By Assuring Her He Will Never Die,1
3382,Trump Confirms All Violent Options On The Table In Venezuela,1
3383,Trump Decries Wave Of NFL Protests,1
3384,Trump Delays Easter To July 15 To Keep Promise On Coronavirus,1
3385,Trump Delivers Third State Of The Union,1
3386,Trump Demands NATO Allies Match U.S. Commitment To Prioritizing Military Spending Over Healthcare,1
3387,"Trump Demands William Barr Prove Loyalty By Putting Gun In Mouth, Pulling Trigger",1
3388,Trump Disapproval Rating At All-Time High,1
3389,Trump Disapproval Rating Reaches All-Time None Of This Matters,1
3390,Trump Drops 92 Spots On List Of Richest Americans,1
3391,Trump Duped By Fake Iranian Missile Launch,1
3392,Trump Ex-Lawyer Michael Cohen Given 36 Months In Prison,1
3393,Trump Expecting Ninth Grandchild,1
3394,Trump Fires FBI Director Comey,1
3395,Trump Fires Officials Who Testified In Impeachment Inquiry,1
3396,Trump Furiously Searching Raytheon Catalog For Gift After Realizing He Promised China And Ukraine Same Javelin Missile,1
3397,Trump Hacks Through Thick Central American Jungle In Search Of Entirely New Ethnic Group To Demonize,1
3398,"Trump Insists He Never Thought About Firing Mueller, Feeding Him To Pack Of Rabid Dogs, Mounting Head In Oval Office As Trophy",1
3399,"Trump Insists Manafort, Assange Only Discussed How Bad Collusion Is",1
3400,Trump Installs Room-Sized Golf Simulator In White House,1
3401,Trump Miami Resort To Host Next Year’s G-7,1
3402,Trump Names Donor As New Postmaster General,1
3403,"Trump Offers Clear, Historical Precedent For Deploying U.S. Military With No Provocation",1
3404,Trump Orders CDC To Research His Investment Portfolio For Potential Coronavirus Cures,1
3405,Trump Orders Manufacturers To Drastically Ramp Up Production Of Hospital Gift Shop Supplies,1
3406,"Trump Picks Little Eugene Scalia—You Know, Antonin’s Boy—To Lead Labor Department",1
3407,Trump Picks Stephanie Grisham As New Press Secretary,1
3408,"Trump Publicly Calls For China, Ukraine To Investigate Bidens",1
3409,Trump Pushes Health Care Reform Until After 2020,1
3410,Trump Reassures Struggling Farmers He Has Never Seen One Of Them And Cannot Be Sure They Even Exist,1
3411,Trump Redirected Nearly $10 Million In FEMA Funds Toward ICE,1
3412,Trump Resigns From Presidents Local 150 In Protest Of Unions,1
3413,Trump Revokes Puerto Rico Recovery Funds After Learning Hurricane Maria Had Fewer Survivors,1
3414,Trump Rolls Back Transgender Protections,1
3415,Trump Says Any Jewish Person Voting For Democrat Shows ‘Great Disloyalty’,1
3416,Trump Says He Disagrees With ‘Send Her Back’ Chants,1
3417,Trump Says He Taking Hydroxychloroquine,1
3418,Trump Says Russia Helped Him Win Election,1
3419,Trump Says Syria Situation ‘Not Our Problem’,1
3420,Trump Seeks To Stimulate Economy By Sending Rare Autographed Photo To Every American,1
3421,Trump Selects Ben Carson As HUD Secretary,1
3422,Trump Sits Down With Putin,1
3423,Trump Spends National Prayer Breakfast Attacking God For Allowing Impeachment To Ever Happen,1
3424,Trump Sues House Democrat To Block Release Of Tax Returns,1
3425,Trump Tackles Medical Supply Shortage By Awarding ExxonMobil Contract To Drill For Ventilators In Arctic,1
3426,Trump Takes First Diplomatic Trip,1
3427,Trump Team Fires Inauguration Announcer,1
3428,Trump Tells Pentagon To Plan ‘Military Parade’,1
3429,"Trump Throws Garbage Can Through McDonald’s Window Before Looting $2,000 In Big Macs",1
3430,Trump To Skip Kennedy Center Honors,1
3431,Trump To Spend Thanksgiving At Mar-a-Lago,1
3432,Trump To Use Twitter For Major Policy Announcements,1
3433,Trump Touts Success Of Singapore Summit After Securing $10 Billion Trade Deal To Sell Nuclear Warheads To North Korea,1
3434,Trump Unveils Reelection Campaign Plan To Drive Bus Into Crowds Across Country,1
3435,"Trump Vindicated After Rest Of Leaked Recording Reveals Him Urging Racial Reconciliation, Calling For Interfaith Dialogue, Condemning Gender Inequality",1
3436,Trump Vows Extensive Search To Find New DHS Director With Ideal Personality Disorders,1
3437,Trump Won’t Concede Election If He Loses,1
3438,Trump’s Childhood Home Listed On Airbnb,1
3439,Trump’s Childhood Home Up For Auction,1
3440,Trump’s Star Vandalized On Hollywood Walk Of Fame,1
3441,Trump’s Twitter Access Revoked,1
3442,Tucker Carlson Spends Entire Show Screaming Over Child Bride He Invited On To Debate Him,1
3443,Tulsi Gabbard Named Democratic Nominee After Discovery Of Obscure Rule That Grants Nomination To Whoever Wins 0.7% Of The Vote In Missouri,1
3444,Tumblr To Ban All Adult Content,1
3445,Turkish Restaurant Thrown Into Complete Disarray By Entry Of Single Customer,1
3446,Tut’s Tomb Could Contain Hidden Chambers,1
3447,Twitter Adds ‘Manipulated Media’ Label To Video Retweeted By Trump,1
3448,Twitter Announces End Of Vine App,1
3449,Twitter Begins Banning Threatening Accounts,1
3450,Twitter Co-Founder Apologizes For Role In 2016 Election,1
3451,Twitter Debuts Celebrity-Only App,1
3452,Twitter Decries Site That Displays Deleted Tweets,1
3453,Twitter Deletes Pro-Terrorist Accounts,1
3454,Twitter Deleting Stolen Jokes,1
3455,Twitter Earnings Continue To Fall,1
3456,Twitter Launches Anti-Troll Initiative,1
3457,Twitter Suspends Verification Process Over White Nationalist Scandal,1
3458,Two Buffalo Police Officers Suspended After Staining Clean Sidewalk With Blood,1
3459,Tyra Banks To Teach MBA Class On Personal Branding,1
3460,Tyson Foods Sends Cease-And-Desist To Trump For Using Slaughterhouse Recordings As Pump-Up Anthem At Rallies,1
3461,Tyson Holds Contest To Let Fans Submit New Ideas For Torturing Chicken To Death,1
3462,U.K. County Bans Surgeries For Obese Patients And Smokers,1
3463,U.K. Passes Bill Making ‘Upskirting’ Illegal,1
3464,U.K. Seeks Early Election Before Brexit,1
3465,U.N. Chief Says Planet Faces Point Of No Return As Climate Summit Begins,1
3466,U.N. Court Orders U.S. To Ease Sanctions Against Iran,1
3467,U.N. General Assembly Begins,1
3468,U.N. Names Finland Happiest Country For Third Year In A Row,1
3469,U.S. And Canada Reach Deal To Replace NAFTA,1
3470,U.S. And Taliban Agree To Framework For Peace Deal,1
3471,U.S. Army Now Just Chasing Single Remaining ISIS Soldier Around Ruins Of Syrian Village,1
3472,U.S. Birth Rates Dip To 30-Year Low,1
3473,U.S. Box Office Has Worst Weekend Since 9/11 Aftermath,1
3474,U.S. Coal Consumption Drops To Lowest Level In 40 Years,1
3475,U.S. Customs Agents Finds Unconscious Tiger In Duffle Bag,1
3476,U.S. Deficit Hits $984 Billion,1
3477,U.S. Deficit Projected To Hit $1 Trillion In 2020,1
3478,U.S. Deficit Will Reach $1 Trillion Next Year,1
3479,"U.S. Economists Predict Endless, Mandelbrot-Shaped Recovery",1
3480,U.S. Embassy Reopens In Cuba After 54 Years,1
3481,U.S. Executions At Lowest Level Since 1991,1
3482,U.S. Faces Cauliflower Shortage,1
3483,U.S. Falls In Annual Global Corruption Rankings,1
3484,U.S. Heroin Deaths Up 533%,1
3485,U.S. Judge Bans 3D-Printed Gun Blueprints,1
3486,U.S. Life Expectancy Falls For First Time In 23 Years,1
3487,U.S. Marshals Arrest Designers Of Water Slide That Decapitated Rider,1
3488,"U.S. Military Announces Plan To Consolidate All Wars Into Final, Epic Battle",1
3489,U.S. Military Defends Controversial Decision To Test Kilauea Volcano On Hawaiian Civilians,1
3490,U.S. Scientists Create First Genetically Modified Embryo,1
3491,"U.S. Soccer Federation Argues It Ridiculous For Female Players To Expect Same Pay As Huge Stars Like Daniel Lovitz, Djordje Mihailovic",1
3492,U.S. Students’ Toy Boat Washes Ashore In Wales,1
3493,U.S. To Boost Refugee Admittance In 2017,1
3494,U.S. To Combat Growing Disillusionment By Playing New National Pump-Up Anthem Throughout Country,1
3495,U.S. Wins Women’s World Cup,1
3496,"U.S., Taliban Close In On Peace Deal",1
3497,U.S.-Backed Forces In Syria Begin Attack On Final ISIS Encampment,1
3498,U.S.S. Conestoga Found 95 Years After Disappearance,1
3499,U.S.–Russia Relations At 40-Year Low,1
3500,UCLA Offering Depression Screenings For All Incoming Students,1
3501,UK Pardons Gay Men Convicted Of Abolished Sex Crimes,1
3502,UN Names Wonder Woman As Ambassador,1
3503,"UN Unveils Design For Floating City For 10,000 People",1
3504,USDA Secretary Rings Nationwide Dinner Bell For Y’all To Get In Here,1
3505,Uber Developing Flying Cars,1
3506,"Uber Drivers Found To Discriminate By Gender, Race",1
3507,Uber Hires Marketing Firm To Help Decrease Brand Awareness,1
3508,Uber Offering Discounted Wages For Election Day,1
3509,Uber Placing ‘Bop It’ In Cars To Deter Assault,1
